SCENE,KEY,SENTENCE,END_TIME,SPEAKER,SHOW,Sarcasm,Sarcasm_Type,Implicit_Emotion,Explicit_Emotion,Valence,Arousal
2_305,2_305_c_00,"Okay, I can do this. I can tell her how I feel. Just uh, just stand up straight.",0:03,JOEY,FRIENDS,,,,,,
2_305,2_305_u,Take a couple deep breaths.,0:02,JOEY,FRIENDS,0,NONE,Fear,Fear,3,7
2_306,2_306_c_00,Sarcasmholic yourself?,0:01,SCOTT,SARCASMOHOLICS,,,,,,
2_306,2_306_u,"No, no no, I just mediate the gorup. I just give up every Tuesday of my life to help these screwups for the good of my health",0:09,MODERATOR,SARCASMOHOLICS,1,ILL,Frustration,Neutral,3,7
2_31,2_31_c_00,"You know what else I'm not gonna miss? ""I'm Monica. I wash the toilet 17 times a day.",0:05,RACHEL,FRIENDS,,,,,,
2_31,2_31_u,"Even if people are on it!""",0:01,RACHEL,FRIENDS,1,PRO,Anger,Excitement,2,8
2_310,2_310_c_00,"Hey, I need you to set me up for a joke. Later when Monica is around I need you to ask me about firetrucks",0:14,CHANDLER,FRIENDS,,,,,,
2_310,2_310_c_01,"I don't know Chandler, I am not so good with remembering lines.",0:2,JOEY,FRIENDS,,,,,,
2_310,2_310_u,Well thank God your livelihood doesn't depend on it.,0:03,CHANDLER,FRIENDS,1,PRO,Sadness,Happiness,4,7
2_312,2_312_c_00,Alright! Definitely!,0:01,SCOTT,SARCASMOHOLICS,,,,,,
2_312,2_312_u,Sarcasm? At a sarcasmoholics meeting?,0:03,MEMBER-GIRL,SARCASMOHOLICS,1,ILL,Ridicule,Surprise,4,6
2_313,2_313_c_00,"Yeah, but Jason's really sensitive.",0:01,PHOEBE,FRIENDS,,,,,,
2_313,2_313_c_01,"Well sensitive is important, pick him.",0:03,CHANDLER,FRIENDS,,,,,,
2_313,2_313_c_02,Yeah.,0:05,PHOEBE,FRIENDS,,,,,,
2_313,2_313_u,"Oh sure, go with the sissy.",0:02,JOEY,FRIENDS,1,PRO,Anger,Neutral,2,7
2_314,2_314_c_00,"Uh, belt's to tight, gotta change the belt. Did I turn the fish? No, cause I made lasagne.",0:09,MONICA,FRIENDS,,,,,,
2_314,2_314_u,Am I out of control?,0:01,MONICA,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_315,2_315_c_00,"So. I just thought the two of us should hang out for a bit. I mean, you know, we've never really talked.",0:07,RACHEL,FRIENDS,,,,,,
2_315,2_315_u,"I guess you'd know that, being one of the two of us, though, right?",0:03,RACHEL,FRIENDS,1,PRO,Ridicule,Happiness,4,6
2_316,2_316_c_00,"Hi. Well, look, I was just gonna leave a message, isn't tonight your, your big anniversary dinner?",0:04,PERSON,FRIENDS,,,,,,
2_316,2_316_c_01,"Yeah. Well, umm.....",0:07,RACHEL,FRIENDS,,,,,,
2_316,2_316_c_02,"Rach, are you okay?",0:09,PERSON,FRIENDS,,,,,,
2_316,2_316_u,"Yeah, I'm fine.",0:02,RACHEL,FRIENDS,0,NONE,Sadness,Happiness,4,5
2_317,2_317_c_00,"It has umm, three beautiful bedrooms and ah, no baths. But y'know, the ocean is right there.",0:05,PERSON,FRIENDS,,,,,,
2_317,2_317_c_01,"Knock, knock, knock.",0:08,PHOEBE,FRIENDS,,,,,,
2_317,2_317_u,"Ah, oh, hang on a second. Come in, come in. All right, so think about it, and call me back.",0:04,PERSON,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_318,2_318_c_00,Did that!,0:01,MONICA,FRIENDS,,,,,,
2_318,2_318_c_01,Grasp one of the linen strips by its  'easy grab tab' and pull it off in one quick pain free motion.,0:06,PHOEBE,FRIENDS,,,,,,
2_318,2_318_c_02,Okay.  Ow!!!!! Ow-oh-oh!,0:12,MONICA,FRIENDS,,,,,,
2_318,2_318_u,Was it not pain-free?,0:01,PHOEBE,FRIENDS,1,PRO,Ridicule,Sadness,3,6
2_319,2_319_c_00,"Okay, I can't imagine, I can't imagine my life without you. Without, without these arms, and your face, and this heart. Your good heart Rach, and, and....",0:14,ROSS,FRIENDS,,,,,,
2_319,2_319_u,No.,0:01,RACHEL,FRIENDS,0,NONE,Sadness,Sadness,3,7
2_322,2_322_c_00,And! And!,0:02,PHOEBE,FRIENDS,,,,,,
2_322,2_322_c_01,Ah!,0:06,RACHEL,FRIENDS,,,,,,
2_322,2_322_u,"Hey, my father's house does that.",0:05,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_323,2_323_c_00,Hey!,0:01,CHANDLER,FRIENDS,,,,,,
2_323,2_323_u,That monkey has got a Ross on its ass!,0:03,CHANDLER,FRIENDS,1,EMB,Ridicule,Neutral,2,8
2_326,2_326_c_00,Ahh!,0:01,RACHEL,FRIENDS,,,,,,
2_326,2_326_c_01,"It wasn't on your list, but hopefully you'll think it's really fun.",0:02,PERSON,FRIENDS,,,,,,
2_326,2_326_c_02,A scooter!,0:05,RACHEL,FRIENDS,,,,,,
2_326,2_326_u,Stick to the list.,0:02,ROSS,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_33,2_33_c_00,Ohh! It's so nice to meet you.  Hello. Hello.,0:03,RACHEL,FRIENDS,,,,,,
2_33,2_33_c_01,"Well, Joshua, that 500 was for groceries.",0:08,PERSON,FRIENDS,,,,,,
2_33,2_33_c_02,What?,0:11,RACHEL,FRIENDS,,,,,,
2_33,2_33_u,"This-this, no, oh no, no-no-no, this is not,that's-that's not what it is.",0:04,RACHEL,FRIENDS,0,NONE,Sadness,Sadness,3,7
2_334,2_334_c_00,"Yes. Yes, there is, they play on Sundays and Monday nights.",0:02,CHANDLER,FRIENDS,,,,,,
2_334,2_334_c_01,Oh shoot! I work Monday nights.,0:05,RACHEL,FRIENDS,,,,,,
2_334,2_334_c_02,"Umm, this stuffing is amazing. Do you think we should bring them some?",0:09,PHOEBE,FRIENDS,,,,,,
2_334,2_334_u,"When they're hungry enough, they'll come in.",0:02,JOEY,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_337,2_337_c_00,"How many times have I told you guys, you never waych cooking channel",0:03,CHANDLER,FRIENDS,,,,,,
2_337,2_337_c_01,Hi Chandler.,0:05,MONICA,FRIENDS,,,,,,
2_337,2_337_c_02,Hey!,0:06,CHANDLER,FRIENDS,,,,,,
2_337,2_337_u,"Uh, listen, I need that broiling pan that Joey borrowed the other day.",0:02,MONICA,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_338,2_338_c_00,Scott scott come back. You have to realize that we are a bunch of people with severe problems.,0:08,MODERATOR,SARCASMOHOLICS,,,,,,
2_338,2_338_c_01,"We have been trying to help ourselves, just like you have been trying to help yourself.",0:11,MODERATOR,SARCASMOHOLICS,,,,,,
2_338,2_338_c_02,That's why we need to help each other.,0:15,MODERATOR,SARCASMOHOLICS,,,,,,
2_338,2_338_c_03,"I mean, you seem like a decent guy.",0:29,MODERATOR,SARCASMOHOLICS,,,,,,
2_338,2_338_u,And I am sure every person here really really wants you to join our group.,0:07,MODERATOR,SARCASMOHOLICS,1,ILL,Ridicule,Excitement,4,6
2_339,2_339_c_00,"I have a question. Umm, I used your pen to draw on my friend's face. A beard and a moustache.",0:08,ROSS,FRIENDS,,,,,,
2_339,2_339_u,Thank you.,0:02,ROSS,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_34,2_34_c_00,Hey,0:01,CHANDLER,FRIENDS,,,,,,
2_34,2_34_c_01,You son of a bitch!,0:03,JOEY,FRIENDS,,,,,,
2_34,2_34_u,Is it me or the greetings gone downhill around here?,0:04,CHANDLER,FRIENDS,1,PRO,Sadness,Neutral,3,7
2_340,2_340_c_00,It's the big night! We wanted to wish you good luck!,0:02,JOEY,FRIENDS,,,,,,
2_340,2_340_c_01,"Yeah, yeah you have the ring?",0:03,ROSS,FRIENDS,,,,,,
2_340,2_340_c_02,"Yeah, right here in my pocket. Pheebs?",0:13,CHANDLER,FRIENDS,,,,,,
2_340,2_340_u,Oh! Oop!,0:01,PHOEBE,FRIENDS,0,NONE,Surprise,Surprise,6,6
2_341,2_341_c_00,I remember when we first got engaged.,0:04,PERSON,FRIENDS,,,,,,
2_341,2_341_c_01,"Oh, I don't think I ever heard that story.",0:06,CHANDLER,FRIENDS,,,,,,
2_341,2_341_u,"Well, I'd gotten Judy pregnant. I still don't know how that happened.",0:05,PERSON,FRIENDS,1,PRO,Ridicule,Happiness,4,7
2_342,2_342_c_00,Was there ever any doubt?,0:01,DOROTHY,GOLDENGIRLS,,,,,,
2_342,2_342_c_01,"Momentarily. This is strictly off the record, but Dirk's nearly five years younger that I.",0:11,BLANCHE,GOLDENGIRLS,,,,,,
2_342,2_342_u,"In what Blanche, dog years?",0:06,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Neutral,3,8
2_343,2_343_c_00,"Whoa Let me start by uh, by introducing myself, I am Professor Geller.",0:08,ROSS,FRIENDS,,,,,,
2_343,2_343_u,"So to sum up, I'm Professor Geller.",0:04,ROSS,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_344,2_344_c_00,So you have replaced me.,0:05,PERSON,GOLDENGIRLS,,,,,,
2_344,2_344_c_01,With what?,0:08,ROSE,GOLDENGIRLS,,,,,,
2_344,2_344_u,A hand puppet Rose.,0:05,DOROTHY,GOLDENGIRLS,1,PRO,Anger,Neutral,3,6
2_345,2_345_c_00,It isnt working,0:02,JOEY,FRIENDS,,,,,,
2_345,2_345_c_01,We have to unscrew the chain,0:05,MONICA,FRIENDS,,,,,,
2_345,2_345_c_02,"Hurry, I can't feel my ears",0:07,JOEY,FRIENDS,,,,,,
2_345,2_345_c_03,Can you ever feel your ears?,0:1,CHANDLER,FRIENDS,,,,,,
2_345,2_345_c_04,Interesting,0:12,JOEY,FRIENDS,,,,,,
2_345,2_345_u,Oh I left them in my bulldozer .. I don't have tools!,0:07,CHANDLER,FRIENDS,1,ILL,Frustration,Sadness,3,7
2_347,2_347_c_00,"Oh! Right. Umm, maybe that's because I didn't send him an invitation.",0:04,CHANDLER,FRIENDS,,,,,,
2_347,2_347_c_01,Chandler! He's your father.  he should be at the wedding.,0:07,MONICA,FRIENDS,,,,,,
2_347,2_347_c_02,I don't even know the man. Okay? We're not that close. I haven't seen him in years.,0:11,CHANDLER,FRIENDS,,,,,,
2_347,2_347_u,Well what are you gonna do when he finds out he wasn't even asked?!,0:02,MONICA,FRIENDS,0,NONE,Frustration,Frustration,3,7
2_35,2_35_c_00,"I am not divorced yet. Chandler, you know you just invited me over here for pasta and all of a sudden you are talking about moving in together. I wasn't even that hungry. Its getting really late and I should just umm.",0:12,PERSON,FRIENDS,,,,,,
2_35,2_35_u,Oh no donÕt go. I have scared you. I have said too much. I am hopeless and awkward and desperate for love.,0:08,CHANDLER,FRIENDS,0,NONE,Anger,Anger,3,7
2_350,2_350_c_00,They are ain't here yet,0:01,BLANCHE,GOLDENGIRLS,,,,,,
2_350,2_350_c_01,"No, but they should be any minute",0:02,DOROTHY,GOLDENGIRLS,,,,,,
2_350,2_350_c_02,You seem a little nervous.,0:05,ROSE,GOLDENGIRLS,,,,,,
2_350,2_350_c_03,Oh you're sure I am,0:09,DOROTHY,GOLDENGIRLS,,,,,,
2_350,2_350_c_04,Are you nervous cause you haven't met Michael's fiancee?,0:09,ROSE,GOLDENGIRLS,,,,,,
2_350,2_350_u,"No Rose, I am nervous because Sonny Bono gets elected mayor of Palm Springs, he is gonna make all the postmens wear leather bell bottoms and a fur vest.",0:12,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Sadness,3,8
2_351,2_351_c_00,Now PERSON is depressed Rose.,0:02,DOROTHY,GOLDENGIRLS,,,,,,
2_351,2_351_c_01,Do you think she is depressed about Rebecca,0:05,ROSE,GOLDENGIRLS,,,,,,
2_351,2_351_u,"No Rose, she is depressed because Marvel had manners on only once a week",0:07,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Sadness,3,8
2_352,2_352_c_00,What are you seeing?,0:01,PERSON,GOLDENGIRLS,,,,,,
2_352,2_352_c_01,Nightmare on Elm Street 4,0:02,BLANCHE,GOLDENGIRLS,,,,,,
2_352,2_352_c_02,"Do you have to see 1, 2 and 3 to appreciate it?",0:06,ROSE,GOLDENGIRLS,,,,,,
2_352,2_352_u,"No Rose, it stands alone.",0:03,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Neutral,4,7
2_353,2_353_c_00,"Oh Monica, listen, I ah, I saw down at the hardware store, they got those designer tiles on sale. If you ever want to redo the bathroom floor.",0:11,JOEY,FRIENDS,,,,,,
2_353,2_353_c_01,"Why, what's wrong with my bathroom floor?",0:14,MONICA,FRIENDS,,,,,,
2_353,2_353_u,"Nothing. It's just old and dingy, that's all.",0:02,JOEY,FRIENDS,0,NONE,Disgust,Disgust,4,6
2_356,2_356_c_00,"I mean, your Dad tells me that you get a couple of days off school, and you, you ah, don't have to sell those cookies anymore.",0:05,ROSS,FRIENDS,,,,,,
2_356,2_356_c_01,"Well, I kinda wanted to sell the cookies. The girl who sells the most wins a trip to Spacecamp, and gets to sit in a",0:13,PERSON,FRIENDS,,,,,,
2_356,2_356_c_02,"Wow, you ah, you really like all this space stuff, huh?",0:18,ROSS,FRIENDS,,,,,,
2_356,2_356_u,Yeah.,0:01,PERSON,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_357,2_357_c_00,"Yes. Great, let's begin.  How's the pressure?",0:13,PHOEBE,FRIENDS,,,,,,
2_357,2_357_c_01,Nice! Wow Phoebe you are good!,0:17,MONICA,FRIENDS,,,,,,
2_357,2_357_u,"Stating the obvious, but thank you. And it's not weird is it.",0:06,PHOEBE,FRIENDS,1,PRO,Disgust,Happiness,4,7
2_358,2_358_c_00,"No you do,y'know what, you're not gonna suck me into this.",0:07,ROSS,FRIENDS,,,,,,
2_358,2_358_c_01,"Oh sure I am, because you always have to be right.",0:12,RACHEL,FRIENDS,,,,,,
2_358,2_358_u,"I do not always have to be,okay, okay.",0:02,ROSS,FRIENDS,0,NONE,Frustration,Frustration,4,5
2_359,2_359_c_00,Hey,0:01,JOEY,FRIENDS,,,,,,
2_359,2_359_c_01,Hey,0:03,CHANDLER,FRIENDS,,,,,,
2_359,2_359_u,"You know once you are inside, you don't have to knock anymore.",0:06,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,4,6
2_36,2_36_c_00,"Okay, well Ross, what is this really about?",0:02,PHOEBE,FRIENDS,,,,,,
2_36,2_36_c_01,"Look, this is my home and I want to be able to come and go whenever I want!",0:06,ROSS,FRIENDS,,,,,,
2_36,2_36_c_02,"Okay, I will find someplace else to do the rest of my appointments. I just don't know what the big deal is!",0:11,PHOEBE,FRIENDS,,,,,,
2_36,2_36_u,"The big deal is I don't want naked, greasy strangers in my apartment when I want to kick back with a puzzle,beer! Cold beer.",0:07,ROSS,FRIENDS,0,NONE,Frustration,Frustration,3,7
2_361,2_361_c_00,Well we have a new member of Sarcasmoholics Anonymous this week,0:04,MODERATOR,SARCASMOHOLICS,,,,,,
2_361,2_361_c_01,Perhaps you would like to introduce yourself?,0:08,MODERATOR,SARCASMOHOLICS,,,,,,
2_361,2_361_c_02,"Hi everybody, my name is Scott and I am a sarcasmholic.",0:17,SCOTT,SARCASMOHOLICS,,,,,,
2_361,2_361_u,Nooo,0:02,MEMBER-GIRL,SARCASMOHOLICS,1,ILL,Ridicule,Sadness,4,6
2_365,2_365_c_00,"And you can see me! Same as yesterday, same as the day before.",0:03,JOEY,FRIENDS,,,,,,
2_365,2_365_c_01,Is he doing his shark attack bit yet?,0:06,MONICA,FRIENDS,,,,,,
2_365,2_365_u,"Nope. Op, wait! There he goes.",0:02,JOEY,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_367,2_367_c_00,"It's just y'know, been a couple of hours, and she hasn't called. Not that I even care, y'know.",0:04,PHOEBE,FRIENDS,,,,,,
2_367,2_367_c_01,Phoebe why don't you just call her? You obviously want to.,0:14,MONICA,FRIENDS,,,,,,
2_367,2_367_c_02,You think you know me so well.,0:14,PHOEBE,FRIENDS,,,,,,
2_367,2_367_u,"Well, don't  'cha wanna?",0:01,MONICA,FRIENDS,0,NONE,Neutral,Neutral,5,5
2_369,2_369_c_00,Get up,0:02,CHANDLER,FRIENDS,,,,,,
2_369,2_369_c_01,What?,0:04,JOEY,FRIENDS,,,,,,
2_369,2_369_c_02,You're in my seat,0:05,CHANDLER,FRIENDS,,,,,,
2_369,2_369_c_03,How is it your seat?,0:07,JOEY,FRIENDS,,,,,,
2_369,2_369_c_04,Cause I was sitting there,0:11,CHANDLER,FRIENDS,,,,,,
2_369,2_369_c_05,But then you left,0:13,JOEY,FRIENDS,,,,,,
2_369,2_369_c_06,"But its not like I went to Spain, I went to the bathroom , you knew I was coming back.",0:19,CHANDLER,FRIENDS,,,,,,
2_369,2_369_c_07,Whats the big deal?,0:21,JOEY,FRIENDS,,,,,,
2_369,2_369_c_08,"The big deal is that I was sitting there last, so.. that's my seat",0:26,CHANDLER,FRIENDS,,,,,,
2_369,2_369_c_09,"Actually, the last place you were sitting was in there",0:3,JOEY,FRIENDS,,,,,,
2_369,2_369_c_10,"You guys, you know what? it doesn't matter. Because you both have to go get dressed before the big vein in my head pops!",0:39,ROSS,FRIENDS,,,,,,
2_369,2_369_u,"I just have to do one thing, really quickly, its not a big thing  ...  GET UP||",0:04,CHANDLER,FRIENDS,1,PRO,Anger,Happiness,4,8
2_370,2_370_c_00,"My family's been going to him forever. He did my first suit when I was 15. No wait 16. Excuse me, 15 ...  Alright when was 1990?",0:15,JOEY,FRIENDS,,,,,,
2_370,2_370_u,You have to stop the Q-Tip when there is resistance,0:04,CHANDLER,FRIENDS,1,ILL,Frustration,Frustration,3,6
2_371,2_371_c_00,"Hi umm, listen come here, come in. I'm so-so sorry about yesterday.",0:06,ROSS,FRIENDS,,,,,,
2_371,2_371_u,I-I'm really sorry. It's just that I,0:01,ROSS,FRIENDS,0,NONE,Sadness,Sadness,3,6
2_372,2_372_c_00,Boy do I feel bad,0:04,PHOEBE,FRIENDS,,,,,,
2_372,2_372_c_01,very bad.,0:06,MONICA,FRIENDS,,,,,,
2_372,2_372_c_02,Chandler what are you doing?,0:08,PHOEBE,FRIENDS,,,,,,
2_372,2_372_c_03,Chandler?,0:09,MONICA,FRIENDS,,,,,,
2_372,2_372_u,Actually I yesterday I was smoking again. Today I am smoking still.,0:04,CHANDLER,FRIENDS,1,EMB,Frustration,Happiness,3,7
2_373,2_373_c_00,Where the hell have you been?,0:01,JOEY,FRIENDS,,,,,,
2_373,2_373_u,I was making a coconut phone with a professor.,0:04,CHANDLER,FRIENDS,1,PRO,Ridicule,Neutral,4,7
2_374,2_374_c_00,Will you get me a white zinfandel and glass of red for Janice.,0:09,PERSON,FRIENDS,,,,,,
2_374,2_374_u,Janice? Janice?,0:11,CHANDLER,FRIENDS,1,ILL,Anger,Surprise,3,7
2_375,2_375_c_00,"Hey, you haven't been practising the routine have you?",0:04,MONICA,FRIENDS,,,,,,
2_375,2_375_c_01,No!,0:07,ROSS,FRIENDS,,,,,,
2_375,2_375_u,I was thkinking about maybe going into the Robot.,0:02,ROSS,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_376,2_376_c_00,Hey Chandler? Monica just broke my sea-shell lamp.,0:03,RACHEL,FRIENDS,,,,,,
2_376,2_376_u,Me? I am gonna die alone!,0:04,CHANDLER,FRIENDS,1,ILL,Disgust,Frustration,3,8
2_377,2_377_c_00,"Oh Mommy, Oh Daddy, I am a big ol Baddy.",0:07,JOEY,FRIENDS,,,,,,
2_377,2_377_c_01,I guess he must have gotten the part in the play.,0:18,ROSS,FRIENDS,,,,,,
2_377,2_377_u,Yeah either that or gloria estefan was right eventually the rhythm is going to get you,0:04,CHANDLER,FRIENDS,1,ILL,Ridicule,Neutral,4,7
2_378,2_378_c_00,"Morning everybody, Rose honey I hope you don't mind, I borrowed your golf club, I have a date to play this morning.",0:05,DOROTHY,GOLDENGIRLS,,,,,,
2_378,2_378_c_01,With a man?,0:06,BLANCHE,GOLDENGIRLS,,,,,,
2_378,2_378_u,"No Blanche, with a venus fly trap",0:03,DOROTHY,GOLDENGIRLS,1,PRO,Frustration,Excitement,3,7
2_38,2_38_c_00,And now you want that money back.,0:01,ROSS,FRIENDS,,,,,,
2_38,2_38_c_01,Exactly.,0:02,CHANDLER,FRIENDS,,,,,,
2_38,2_38_c_02,"Chandler, what kind of an idiot do you take me for?",0:05,ROSS,FRIENDS,,,,,,
2_38,2_38_u,It's not a real game! I made it up!,0:02,CHANDLER,FRIENDS,0,NONE,Frustration,Frustration,3,6
2_380,2_380_c_00,"The stripper stole the ring! The stripper stole the ring! Chandler get up get up, the stripper stole the ring.",0:07,JOEY,FRIENDS,,,,,,
2_380,2_380_u,Oh just like give a minute to wake up for this  ...  Ha ha! You lost the ring. You are the worst best man ever!,0:11,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,8,8
2_381,2_381_c_00,[nodding] - Was that sarcasm?,0:1,SCOTT,SARCASMOHOLICS,,,,,,
2_381,2_381_u,Noo..,0:01,MODERATOR,SARCASMOHOLICS,1,ILL,Anger,Sadness,2,6
2_385,2_385_c_00,May I see your boarding pass?,0:01,RACHEL,FRIENDS,,,,,,
2_385,2_385_c_01,"Oh, no, no, I don't have one. I just need to talk to my friend.",0:03,PERSON,FRIENDS,,,,,,
2_385,2_385_c_02,"Oh, oooh. I'm sorry. You are not allowed on the jetway unless you have a boarding pass.",0:07,RACHEL,FRIENDS,,,,,,
2_385,2_385_u,"No, I know, but I,he just went on.",0:01,RACHEL,FRIENDS,0,NONE,Frustration,Frustration,4,6
2_387,2_387_c_00,"Oh, uh, listen, about tonight...",0:02,JOEY,FRIENDS,,,,,,
2_387,2_387_c_01,"No, no, no, don't you dare bail on me. The only reason she's goin' out with me is because I said I could bring a friend for her friend.",0:12,CHANDLER,FRIENDS,,,,,,
2_387,2_387_u,"Yes, I know, but her friend sounds like such a...",0:04,CHANDLER,FRIENDS,0,NONE,Sadness,Sadness,4,6
2_388,2_388_c_00,Hey Pheebs!,0:01,CHANDLER,FRIENDS,,,,,,
2_388,2_388_c_01,Ohh! You made up!,0:02,PHOEBE,FRIENDS,,,,,,
2_388,2_388_c_02,"Yeah, I couldn't be mad at him for too long.",0:05,MONICA,FRIENDS,,,,,,
2_388,2_388_u,"Yeah, she couldn't live without the Chan Love.",0:06,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,7,7
2_389,2_389_c_00,Okay done,0:01,JOEY,FRIENDS,,,,,,
2_389,2_389_c_01,Whats pleh?,0:04,MONICA,FRIENDS,,,,,,
2_389,2_389_c_02,ThatÕs Help spelled backwards so that helicopters can read it from the air.,0:12,JOEY,FRIENDS,,,,,,
2_389,2_389_u,Huh! Whats dufus speled backwards?,0:05,MONICA,FRIENDS,1,PRO,Anger,Neutral,3,8
2_39,2_39_c_00,"But that reminds me, sign this.",0:01,PERSON,FRIENDS,,,,,,
2_39,2_39_c_01,What is it?,0:02,ROSS,FRIENDS,,,,,,
2_39,2_39_c_02,"Its nothing, just that you can't sue the city incase you scrap your knee or your know get your head blown off.",0:08,PERSON,FRIENDS,,,,,,
2_39,2_39_u,"Oh hurry up, I want to sign that.",0:04,CHANDLER,FRIENDS,1,ILL,Anger,Happiness,2,6
2_390,2_390_c_00,Are you depressed about Glen?,0:05,ROSE,GOLDENGIRLS,,,,,,
2_390,2_390_u,"No, I am depressed becaues Phillis George left the morning news.",0:05,DOROTHY,GOLDENGIRLS,1,ILL,Frustration,Sadness,3,6
2_392,2_392_c_00,Because I met somebody who would be perfect for you.,0:03,PERSON,FRIENDS,,,,,,
2_392,2_392_u,Ah you see perfect might be a problem. Had you said co-dependent or self-destructive.,0:05,CHANDLER,FRIENDS,1,PRO,Ridicule,Sadness,4,7
2_393,2_393_c_00,"I can't take it anymore. So you win, okay? Here!",0:02,CHANDLER,FRIENDS,,,,,,
2_393,2_393_u,Pheebs?,0:01,CHANDLER,FRIENDS,0,NONE,Frustration,Frustration,4,6
2_397,2_397_c_00,"All right! Ross, do you think it's easy for me to see you with somebody else?",0:06,RACHEL,FRIENDS,,,,,,
2_397,2_397_c_01,"Y'know, hey! You're the one who ended it, remember?",0:08,ROSS,FRIENDS,,,,,,
2_397,2_397_c_02,"Yeah, because I was mad at you, not because I stop loving you.",0:12,RACHEL,FRIENDS,,,,,,
2_397,2_397_u,You still love me?,0:01,ROSS,FRIENDS,0,NONE,Happiness,Happiness,6,6
2_398,2_398_c_00,ma I think you should sit down,0:02,DOROTHY,GOLDENGIRLS,,,,,,
2_398,2_398_c_01,"Dorothy, should I get Sophia a glass of water?",0:1,ROSE,GOLDENGIRLS,,,,,,
2_398,2_398_u,"Rose, you should sit here and watch her hack herself to death",0:04,DOROTHY,GOLDENGIRLS,1,PRO,Anger,Neutral,2,8
2_400,2_400_c_00,"I know, it is isn't it?",0:01,MONICA,FRIENDS,,,,,,
2_400,2_400_c_01,"No, I mean it, this feels really good. Is it a hundred percent cotton?",0:08,CHANDLER,FRIENDS,,,,,,
2_400,2_400_c_02,"Yeah! And I got it on sale, too.",0:16,MONICA,FRIENDS,,,,,,
2_400,2_400_u,"Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device.",0:05,CHANDLER,FRIENDS,0,NONE,Happiness,Happiness,6,6
